,trade_number,entry_type,entry_price,entry_date,entry_time,exit_type,exit_price,exit_date,exit_time,size,pnl,pnl_percentage
161,162,BUY,84328.3,2025-03-14,22:45:00,SELL,83954.5,2025-03-14,23:45:00,0.08847727954390362,-33.07280709351143,-0.44326756260947137
162,163,BUY,84415.0,2025-03-15,01:15:00,SELL,84183.2,2025-03-15,06:15:00,0.08784675128152765,-20.362876947058364,-0.27459574720133023
163,164,BUY,84106.4,2025-03-15,12:15:00,SELL,84185.9,2025-03-15,19:30:00,0.08777178089177082,6.97785658089578,0.09452312784758354
164,165,BUY,84353.6,2025-03-15,20:15:00,SELL,84230.3,2025-03-16,00:30:00,0.08742668936881466,-10.779710799175103,-0.14617040647939497
165,166,BUY,84317.2,2025-03-16,04:15:00,SELL,84008.9,2025-03-16,07:15:00,0.08717670953367894,-26.876579549233472,-0.3656430716390048
166,167,BUY,84313.3,2025-03-16,07:45:00,SELL,84149.9,2025-03-16,08:30:00,0.08671277692257574,-14.168867749149634,-0.19380097801889942
167,168,BUY,84115.6,2025-03-16,16:15:00,SELL,83113.7,2025-03-16,19:45:00,0.08659167984458298,-86.75620403628844,-1.191098916253357
168,169,BUY,83135.7,2025-03-17,01:45:00,SELL,82868.6,2025-03-17,06:30:00,0.08645547073753644,-23.09225623399523,-0.3212819522780121
169,170,BUY,83340.2,2025-03-17,07:30:00,SELL,83156.6,2025-03-17,12:30:00,0.08581649737181345,-15.755908917464199,-0.2203018471277862
170,171,BUY,83499.1,2025-03-17,16:00:00,SELL,83800.1,2025-03-17,23:30:00,0.08531146693020493,25.678751545991684,0.36048292736089366
171,172,BUY,84062.6,2025-03-17,23:45:00,SELL,83963.0,2025-03-18,00:00:00,0.08486849758232311,-8.452902359199875,-0.11848313042899675
172,173,BUY,83247.5,2025-03-18,09:00:00,SELL,82813.0,2025-03-18,10:00:00,0.0854402749462061,-37.12379946412655,-0.5219375957235953
173,174,BUY,82273.5,2025-03-18,20:00:00,SELL,85860.0,2025-03-20,03:30:00,0.08585927277865091,307.9342818206315,4.359240824809932
174,175,BUY,86013.5,2025-03-20,08:45:00,SELL,85508.9,2025-03-20,10:15:00,0.08536740505825723,-43.07639259239709,-0.5866520953106266
175,176,BUY,86299.9,2025-03-20,14:30:00,SELL,84642.0,2025-03-20,16:00:00,0.0844488227410303,-140.00770322235365,-1.9210914497003986
176,177,BUY,84468.8,2025-03-21,01:00:00,SELL,84199.9,2025-03-21,06:15:00,0.08454250077550403,-22.73347845853377,-0.3183423938779866
177,178,BUY,83976.8,2025-03-21,18:00:00,SELL,84024.2,2025-03-22,02:00:00,0.08461932456291217,4.010955984281544,0.05644416076820524
178,179,BUY,84135.8,2025-03-22,02:30:00,SELL,84199.3,2025-03-22,08:45:00,0.08434428166106933,5.3558618854779025,0.07547322305130515
179,180,BUY,84295.5,2025-03-22,09:30:00,SELL,84190.8,2025-03-22,12:00:00,0.0840848379556771,-8.803682533959147,-0.12420591846539505
180,181,BUY,84201.8,2025-03-22,18:00:00,SELL,83895.9,2025-03-22,21:00:00,0.08391914145457854,-25.67086537095631,-0.3632938963300175
181,182,BUY,84023.3,2025-03-23,02:00:00,SELL,87850.0,2025-03-24,21:15:00,0.08364778012378081,320.0949601996718,4.554331953160608
182,183,BUY,87059.9,2025-03-25,09:45:00,SELL,87672.5,2025-03-25,22:15:00,0.08406600496300226,51.49883464033567,0.7036534615822048
183,184,BUY,87750.1,2025-03-26,01:45:00,SELL,87501.9,2025-03-26,02:15:00,0.08380348356606242,-20.800024621097666,-0.2828486805143375
184,185,BUY,87530.0,2025-03-26,06:30:00,SELL,87651.8,2025-03-26,12:45:00,0.08362886901574557,10.185996246118053,0.13915229064321136
185,186,BUY,87242.6,2025-03-26,20:45:00,SELL,86640.1,2025-03-26,23:30:00,0.08385584818945202,-50.523148534144845,-0.6906029852388627
186,187,BUY,87088.8,2025-03-27,00:30:00,SELL,87260.2,2025-03-27,07:45:00,0.08329375537286512,14.276549670908597,0.19681061169747907
187,188,BUY,87443.2,2025-03-27,08:45:00,SELL,87146.4,2025-03-27,11:00:00,0.0829535041180562,-24.620600022239323,-0.33942033228427476
188,189,BUY,87222.1,2025-03-27,15:30:00,SELL,86821.5,2025-03-27,17:30:00,0.08273787954116496,-33.144794544191164,-0.45928726779108253
189,190,BUY,87080.0,2025-03-27,18:15:00,SELL,87029.0,2025-03-28,00:15:00,0.08235420360380498,-4.200064383794054,-0.05856683509416628
190,191,BUY,87465.2,2025-03-28,01:45:00,SELL,87049.9,2025-03-28,02:45:00,0.08179006201340693,-33.96741275416814,-0.4748174130968693
191,192,BUY,84200.9,2025-03-28,22:30:00,SELL,83822.0,2025-03-29,03:00:00,0.08441661438814348,-31.98545519166707,-0.44999519007515854
192,193,BUY,82614.3,2025-03-29,20:30:00,SELL,82315.9,2025-03-29,22:45:00,0.08550691450309138,-25.515263287723215,-0.3611965482973392
193,194,BUY,82604.8,2025-03-30,00:00:00,SELL,83017.8,2025-03-30,11:45:00,0.08506132700095753,35.13032805139546,0.4999709459982955
194,195,BUY,82120.0,2025-03-31,05:45:00,SELL,81548.7,2025-03-31,09:15:00,0.08580681363777813,-49.0214326312629,-0.6956892352654687
195,196,BUY,82081.5,2025-03-31,11:15:00,SELL,82426.7,2025-03-31,20:00:00,0.08511725530726043,29.38247653206605,0.4205576165152892
196,197,BUY,82813.4,2025-04-01,02:15:00,SELL,83638.8,2025-04-01,13:30:00,0.08454132387205776,69.78040872399721,0.9966986019170917
197,198,BUY,84865.7,2025-04-01,15:15:00,SELL,84857.6,2025-04-02,01:15:00,0.08312037798208606,-0.6732750616541714,-0.009544492062153813
198,199,BUY,84621.3,2025-04-02,09:00:00,SELL,85623.2,2025-04-02,21:00:00,0.08319460550520494,83.35267525566434,1.18398086533768
199,200,BUY,83637.1,2025-04-03,08:45:00,SELL,83330.1,2025-04-03,10:45:00,0.08495938959595006,-26.08253260595667,-0.3670619856499089
200,201,BUY,82324.1,2025-04-03,21:00:00,SELL,82729.9,2025-04-04,04:45:00,0.08584984097869176,34.83786546915212,0.4929297739058044
201,202,BUY,83049.9,2025-04-04,05:30:00,SELL,82534.5,2025-04-04,11:00:00,0.0853359907626543,-43.98216963907153,-0.620590753270015
202,203,BUY,83402.2,2025-04-04,16:15:00,SELL,83719.1,2025-04-05,00:15:00,0.08431358698805123,26.718975716514173,0.37996599610083276
203,204,BUY,84152.0,2025-04-05,01:30:00,SELL,83725.9,2025-04-05,03:30:00,0.08370491022404322,-35.66666224646531,-0.5063456602338695
204,205,BUY,83804.2,2025-04-05,10:00:00,SELL,83460.0,2025-04-05,11:45:00,0.0834885880762544,-28.73677201584652,-0.4107192718264682
205,206,BUY,83016.0,2025-04-05,19:15:00,SELL,83068.0,2025-04-06,07:00:00,0.08379281955631118,4.357226616928181,0.06263852751276862
206,207,BUY,77196.8,2025-04-07,10:30:00,SELL,79454.5,2025-04-08,06:15:00,0.0899914877298,203.1737818475692,2.924603092356156
207,208,BUY,79949.7,2025-04-08,12:00:00,SELL,78440.4,2025-04-08,15:00:00,0.08913951588774316,-134.538271329371,-1.887811961770967
208,209,BUY,76593.9,2025-04-09,05:30:00,SELL,76528.9,2025-04-09,11:30:00,0.09120128939436031,-5.92808381063342,-0.08486315489875826
209,210,BUY,77648.8,2025-04-09,14:00:00,SELL,81700.9,2025-04-10,03:15:00,0.08971877083789785,363.5494313122451,5.218496615530428
210,211,BUY,80405.8,2025-04-11,02:00:00,SELL,83180.7,2025-04-11,23:30:00,0.09076877476065659,251.87427308334543,3.451119197868803
211,212,BUY,83340.7,2025-04-12,05:45:00,SELL,83293.2,2025-04-12,10:45:00,0.09027425336112237,-4.288027034653313,-0.05699496164539056
212,213,BUY,83560.0,2025-04-12,11:30:00,SELL,84791.6,2025-04-13,02:30:00,0.08981766646499789,110.61943801829193,1.4739109621828697
213,214,BUY,85465.9,2025-04-13,03:45:00,SELL,85095.3,2025-04-13,04:15:00,0.08887623814088427,-32.93753385501093,-0.43362323452978474
214,215,BUY,84685.4,2025-04-13,17:30:00,SELL,83490.1,2025-04-13,19:45:00,0.08915623966730282,-106.56845327432603,-1.411459354268845
215,216,BUY,84740.0,2025-04-14,00:30:00,SELL,84258.5,2025-04-14,07:15:00,0.08773535798949968,-42.244574871944096,-0.5682086381873968
216,217,BUY,84573.8,2025-04-14,08:30:00,SELL,84404.3,2025-04-14,10:00:00,0.08726669666097138,-14.791705084034648,-0.2004166775053267
217,218,BUY,84755.7,2025-04-14,10:45:00,SELL,84474.7,2025-04-14,14:15:00,0.08674842995031838,-24.376308816039465,-0.3315411234878598
218,219,BUY,85045.7,2025-04-14,14:30:00,SELL,84205.7,2025-04-14,15:45:00,0.08601634136752466,-72.25372674872071,-0.9877042578284381
219,220,BUY,84894.6,2025-04-14,18:15:00,SELL,84666.3,2025-04-14,22:00:00,0.08519798026893868,-19.45069889539895,-0.2689216981998889
220,221,BUY,84876.2,2025-04-15,01:00:00,SELL,85549.3,2025-04-15,12:00:00,0.08483704923037153,57.103817836963565,0.7930373885730109
221,222,BUY,85651.8,2025-04-15,12:15:00,SELL,85454.6,2025-04-15,12:30:00,0.08454172654809812,-16.671628475284702,-0.23023450762272024
222,223,BUY,85783.1,2025-04-15,13:00:00,SELL,84910.1,2025-04-15,14:30:00,0.08406759737195398,-73.39101250571582,-1.0176829701887669
223,224,BUY,83700.0,2025-04-16,09:00:00,SELL,83699.9,2025-04-16,18:45:00,0.08516408468094339,-0.008516408468590059,-0.00011947431302965445
224,225,BUY,84412.9,2025-04-16,21:15:00,SELL,84194.3,2025-04-16,23:30:00,0.08428429864312315,-18.424547683385985,-0.2589651581689425
225,226,BUY,84364.3,2025-04-17,05:45:00,SELL,84193.4,2025-04-17,10:15:00,0.08396525463477725,-14.349662017084166,-0.20257383751184888
226,227,BUY,84633.3,2025-04-17,11:45:00,SELL,84132.1,2025-04-17,14:15:00,0.08337843865213117,-41.7892734524479,-0.5922018874367383
227,228,BUY,84568.8,2025-04-17,16:15:00,SELL,84765.2,2025-04-18,00:45:00,0.08281452233476898,16.264772186548146,0.23223694790513072
228,229,BUY,85100.0,2025-04-18,01:30:00,SELL,84790.6,2025-04-18,02:15:00,0.08232261059216271,-25.470615717214663,-0.3635722679200872
229,230,BUY,84923.9,2025-04-18,02:30:00,SELL,84854.2,2025-04-18,03:00:00,0.08205184082991825,-5.7190133058450625,-0.08207347990376924
230,231,BUY,84581.7,2025-04-18,18:30:00,SELL,84436.6,2025-04-18,20:45:00,0.08216330020528932,-11.921894859786763,-0.17155011072133958
231,232,BUY,84622.8,2025-04-18,21:45:00,SELL,84441.4,2025-04-18,22:30:00,0.08183355840589025,-14.844607494829207,-0.21436303218518973
232,233,BUY,84625.9,2025-04-19,02:15:00,SELL,85079.9,2025-04-19,16:30:00,0.0815085092089794,37.00486318087665,0.5364787848637356
233,234,BUY,85277.1,2025-04-19,21:15:00,SELL,85076.7,2025-04-19,23:30:00,0.08114442202372166,-16.261342173554528,-0.23499861041241873
234,235,BUY,85217.0,2025-04-20,01:30:00,SELL,85085.0,2025-04-20,03:45:00,0.08086617111894949,-10.674334587701333,-0.15489867045307862
235,236,BUY,84584.5,2025-04-20,15:00:00,SELL,84304.6,2025-04-20,16:00:00,0.0811962082843094,-22.72681869877773,-0.33091169185843056
236,237,BUY,84498.3,2025-04-20,16:30:00,SELL,87120.2,2025-04-21,11:15:00,0.08086944736956407,212.03160405825957,3.1029026619470383
237,238,BUY,87637.1,2025-04-21,14:15:00,SELL,86807.9,2025-04-21,17:15:00,0.08012104565226666,-66.43637105486044,-0.9461746223916715
238,239,BUY,87466.0,2025-04-22,00:00:00,SELL,93564.6,2025-04-23,11:30:00,0.07940438178734335,484.25556276829263,6.972537900441321
239,240,BUY,93927.9,2025-04-23,13:15:00,SELL,92992.3,2025-04-23,14:00:00,0.07869408929943009,-73.6261899485461,-0.9960831659176788
240,241,BUY,93806.1,2025-04-23,17:15:00,SELL,92948.7,2025-04-23,19:30:00,0.07790166770275798,-66.79288988834537,-0.9140130545881437
241,242,BUY,93588.0,2025-04-23,20:15:00,SELL,93225.2,2025-04-23,22:15:00,0.07725752554221521,-28.029030266715903,-0.3876565371628872
242,243,BUY,93673.1,2025-04-23,22:45:00,SELL,93267.3,2025-04-24,00:30:00,0.0767567883210676,-31.147904700689455,-0.43320867997322915
243,244,BUY,92575.2,2025-04-24,12:00:00,SELL,93197.9,2025-04-25,02:45:00,0.0772002042175253,48.07256716625278,0.6726423491388591
244,245,BUY,93491.0,2025-04-25,07:00:00,SELL,94647.7,2025-04-25,21:30:00,0.07678673463482061,88.81921595209677,1.2372313912569093
245,246,BUY,94963.5,2025-04-26,01:30:00,SELL,94685.0,2025-04-26,04:00:00,0.07634001438042168,-21.26069400494744,-0.29327057237780835
246,247,BUY,94325.0,2025-04-26,16:00:00,SELL,94100.0,2025-04-26,16:45:00,0.07649682921340163,-17.211786573015367,-0.23853697323085077
247,248,BUY,94252.3,2025-04-26,17:00:00,SELL,94107.5,2025-04-26,19:00:00,0.07623698705833949,-11.03911572604778,-0.15363020318867857
248,249,BUY,94311.7,2025-04-26,22:00:00,SELL,94287.8,2025-04-27,02:30:00,0.07593328768279327,-1.8148055756183172,-0.025341500577334707
249,250,BUY,94188.4,2025-04-27,09:45:00,SELL,93980.9,2025-04-27,10:30:00,0.07586986145047452,-15.742996250973462,-0.22030313711667257
250,251,BUY,94010.0,2025-04-27,17:30:00,SELL,93766.2,2025-04-27,22:30:00,0.07571040188255547,-18.458195978967243,-0.2593341133921954
251,252,BUY,93800.0,2025-04-28,04:00:00,SELL,93915.4,2025-04-28,14:00:00,0.07554913581839137,8.718370273441925,0.1230277185501004
252,253,BUY,94624.4,2025-04-28,19:30:00,SELL,94400.0,2025-04-29,03:15:00,0.0748360747416254,-16.793215172020304,-0.23714813515329472
253,254,BUY,94838.7,2025-04-29,07:30:00,SELL,94775.8,2025-04-29,13:45:00,0.07435705589117189,-4.677058815554279,-0.06632313601936149
254,255,BUY,95110.2,2025-04-29,14:45:00,SELL,94790.6,2025-04-29,16:00:00,0.0739571744964279,-23.63671296905771,-0.3360312563741757
255,256,BUY,94903.0,2025-04-29,16:15:00,SELL,94875.5,2025-04-29,20:45:00,0.07374152402294419,-2.027891910630965,-0.028976955417636955
256,257,BUY,94664.3,2025-04-30,02:45:00,SELL,94523.1,2025-04-30,07:45:00,0.07376659580069805,-10.41584332705835,-0.14915865854392532
257,258,BUY,94952.2,2025-04-30,09:45:00,SELL,94499.0,2025-04-30,13:00:00,0.07329901622975168,-33.21911415532325,-0.47729278521192464
258,259,BUY,94596.7,2025-04-30,20:15:00,SELL,94121.0,2025-04-30,23:45:00,0.07310141318787025,-34.77434225346967,-0.502871664656375
259,260,BUY,94485.5,2025-05-01,01:15:00,SELL,96452.2,2025-05-01,19:45:00,0.0726991801268358,142.97747755544773,2.081483402215152
260,261,BUY,96760.6,2025-05-02,00:45:00,SELL,96650.0,2025-05-02,06:00:00,0.07225722864777519,-7.991649488444357,-0.1143027223890776
261,262,BUY,96845.1,2025-05-02,10:45:00,SELL,96837.5,2025-05-02,19:45:00,0.07197877237728093,-0.547038670067754,-0.007847583408975591
262,263,BUY,96288.0,2025-05-03,14:00:00,SELL,95985.6,2025-05-03,17:15:00,0.07225235712928153,-21.849112795894314,-0.3140578265204327
263,264,BUY,96312.0,2025-05-03,20:00:00,SELL,96128.8,2025-05-03,23:00:00,0.07188173302495433,-13.168733490171425,-0.19021513414735142
264,265,BUY,95994.5,2025-05-04,06:15:00,SELL,95790.1,2025-05-04,07:45:00,0.07185226075437098,-14.686602098193012,-0.2129288657162589
265,266,BUY,95610.1,2025-05-04,15:15:00,SELL,95411.7,2025-05-04,15:45:00,0.0718582913704588,-14.256685007899652,-0.20750945768282714
266,267,BUY,95558.2,2025-05-04,19:45:00,SELL,95167.7,2025-05-04,22:30:00,0.0716191221459468,-27.96726719799223,-0.40865148150551184
267,268,BUY,94697.8,2025-05-05,06:00:00,SELL,94315.2,2025-05-05,10:30:00,0.07185254139561012,-27.49078233796085,-0.4040220575346057
268,269,BUY,94322.8,2025-05-05,17:30:00,SELL,94011.3,2025-05-05,20:45:00,0.07172423421642612,-22.342098958416738,-0.3302488899820616
269,270,BUY,94548.9,2025-05-05,21:15:00,SELL,94254.8,2025-05-06,02:00:00,0.07119250347697595,-20.937715272578004,-0.31105597209485386
270,271,BUY,94097.4,2025-05-06,15:00:00,SELL,96312.1,2025-05-07,05:45:00,0.07118625529041962,157.65619959169317,2.353625073593969
271,272,BUY,96545.2,2025-05-07,06:30:00,SELL,96754.5,2025-05-07,16:15:00,0.07080009469263356,14.818459819168408,0.21678964878627102
272,273,BUY,97102.1,2025-05-07,21:30:00,SELL,99212.8,2025-05-08,13:15:00,0.07040519745974955,148.60425027829316,2.173691403172534
273,274,BUY,99581.0,2025-05-08,14:45:00,SELL,102419.5,2025-05-09,04:00:00,0.06993833172660574,198.51995460597038,2.8504433576686314
274,275,BUY,102801.3,2025-05-09,05:00:00,SELL,102535.5,2025-05-09,09:30:00,0.06945140600676408,-18.460183716598095,-0.2585570415938348
275,276,BUY,103229.6,2025-05-09,10:45:00,SELL,102898.4,2025-05-09,12:15:00,0.06886212700357848,-22.807136463585994,-0.32083820919582334
276,277,BUY,103072.1,2025-05-09,12:30:00,SELL,102951.8,2025-05-09,12:45:00,0.06862631476199843,-8.255745665868611,-0.11671441641336784
277,278,BUY,103217.3,2025-05-09,13:45:00,SELL,102826.1,2025-05-09,15:30:00,0.06832379248874877,-26.72826762159832,-0.37900623248234266
278,279,BUY,103064.8,2025-05-09,18:15:00,SELL,102773.1,2025-05-09,21:45:00,0.06804869282867816,-19.84980369812522,-0.2830258245298075
279,280,BUY,102967.1,2025-05-10,02:30:00,SELL,103374.7,2025-05-10,12:00:00,0.067800823496296,27.63561565708966,0.3958545982163149
280,281,BUY,103671.2,2025-05-10,12:30:00,SELL,103513.1,2025-05-10,14:15:00,0.06746531976242649,-10.66626705443904,-0.15250136971501368
281,282,BUY,103719.0,2025-05-10,22:00:00,SELL,103800.0,2025-05-11,06:00:00,0.06720863419643376,5.443899369911135,0.07809562375263934
282,283,BUY,104228.9,2025-05-11,09:15:00,SELL,103899.9,2025-05-11,14:15:00,0.06680233907764074,-21.977969556543805,-0.3156514172172977
283,284,BUY,104490.6,2025-05-11,19:00:00,SELL,104137.9,2025-05-11,21:30:00,0.0663088060770523,-23.387115903377122,-0.337542324381343
284,285,BUY,104362.6,2025-05-12,00:30:00,SELL,103974.0,2025-05-12,02:15:00,0.0660513149418989,-25.6675409864223,-0.3723556139843256
285,286,BUY,104299.7,2025-05-12,06:45:00,SELL,104115.9,2025-05-12,11:45:00,0.0657319566840667,-12.081533638531651,-0.17622294215611636
286,287,BUY,102700.1,2025-05-12,22:30:00,SELL,102230.7,2025-05-13,01:00:00,0.06651734411035926,-31.223241325403215,-0.4570589512571153
287,288,BUY,102616.6,2025-05-13,05:15:00,SELL,104090.5,2025-05-13,23:15:00,0.06615621578471595,97.50764644509245,1.436317320979251
288,289,BUY,103663.4,2025-05-14,11:00:00,SELL,103040.8,2025-05-14,14:30:00,0.0662563678177997,-41.25121460336151,-0.6005977037218452
289,290,BUY,103452.6,2025-05-14,20:45:00,SELL,102979.2,2025-05-15,02:00:00,0.06588693009234031,-31.19087270571448,-0.45760087228354696
290,291,BUY,102477.9,2025-05-15,12:30:00,SELL,101980.1,2025-05-15,14:30:00,0.0660982377350333,-32.90370274449881,-0.48576327188592694
291,292,BUY,102952.5,2025-05-15,15:45:00,SELL,103646.5,2025-05-16,08:00:00,0.06536527127740638,45.363498266520025,0.6740972778708627
292,293,BUY,103953.7,2025-05-16,14:00:00,SELL,103556.5,2025-05-16,14:15:00,0.06502681224586081,-25.828649824055724,-0.38209318186846364
293,294,BUY,103775.6,2025-05-16,14:30:00,SELL,103301.1,2025-05-16,14:45:00,0.06477850262525232,-30.73739949568223,-0.4572365758424909
294,295,BUY,104060.7,2025-05-16,15:15:00,SELL,103635.2,2025-05-16,19:00:00,0.06419789233687793,-27.31620318934156,-0.4088959616839018
295,296,BUY,103457.7,2025-05-17,04:15:00,SELL,103110.0,2025-05-17,09:15:00,0.06419886276984557,-22.32194458507512,-0.3360793831681906
296,297,BUY,103049.8,2025-05-17,15:30:00,SELL,102900.1,2025-05-17,16:00:00,0.0641250046974838,-9.599513203213139,-0.14526956869396843
297,298,BUY,103188.6,2025-05-17,17:30:00,SELL,102885.1,2025-05-17,22:30:00,0.0638287247587577,-19.37201796428296,-0.29412163746770476
298,299,BUY,103177.3,2025-05-18,00:15:00,SELL,104455.7,2025-05-18,19:00:00,0.0635362388836694,81.22472778888259,1.2390322289883473
299,300,BUY,105185.2,2025-05-18,22:45:00,SELL,104551.6,2025-05-19,02:15:00,0.06293789198924311,-39.87744836438389,-0.6023661123427928
300,301,BUY,103419.6,2025-05-19,14:15:00,SELL,105666.1,2025-05-20,04:45:00,0.06352469127516547,142.70821894965923,2.172218805719612
301,302,BUY,106181.1,2025-05-20,05:00:00,SELL,105440.1,2025-05-20,06:30:00,0.06303054893857842,-46.7056367634866,-0.6978643091849679
302,303,BUY,105294.5,2025-05-20,16:00:00,SELL,106463.7,2025-05-21,08:00:00,0.06301960024169147,73.68251660258548,1.11040937560841
303,304,BUY,107088.3,2025-05-21,13:45:00,SELL,106566.9,2025-05-21,18:00:00,0.062499246109658416,-32.58710692157644,-0.4868879233305681
304,305,BUY,108547.2,2025-05-21,20:00:00,SELL,110374.6,2025-05-22,09:00:00,0.06125711686157461,111.94125535284198,1.6835072668848285
305,306,BUY,110879.0,2025-05-22,10:45:00,SELL,110475.1,2025-05-22,11:30:00,0.06081312819669874,-24.56242247864627,-0.36427096203969567
306,307,BUY,110944.0,2025-05-22,12:00:00,SELL,111014.7,2025-05-22,20:30:00,0.06045185247768821,4.27394597017238,0.06372584366887536
307,308,BUY,111662.6,2025-05-23,00:00:00,SELL,111157.0,2025-05-23,03:15:00,0.05998502356903818,-30.328427916506055,-0.4527926091636822
308,309,BUY,111043.8,2025-05-23,09:30:00,SELL,110326.9,2025-05-23,11:45:00,0.05994553624562558,-42.9749549344895,-0.6456011051495074
309,310,BUY,108128.6,2025-05-24,03:45:00,SELL,107550.7,2025-05-24,08:00:00,0.0610674802759091,-35.2908968514484,-0.5344561938284679
310,311,BUY,108297.0,2025-05-24,09:30:00,SELL,108661.8,2025-05-24,21:30:00,0.06054746170874612,22.08771403135076,0.3368514363278788
311,312,BUY,108196.2,2025-05-25,05:00:00,SELL,107923.8,2025-05-25,06:45:00,0.060682466663323255,-16.529903919088902,-0.2517648494124509
312,313,BUY,107500.0,2025-05-25,13:30:00,SELL,107235.3,2025-05-25,15:15:00,0.060813544300177096,-16.0973451762567,-0.24623255813953215
313,314,BUY,107328.8,2025-05-25,18:15:00,SELL,109656.8,2025-05-26,14:30:00,0.06065247766023227,141.19896799302072,2.1690357108250535
314,315,BUY,109836.0,2025-05-26,15:30:00,SELL,109543.8,2025-05-26,16:45:00,0.06037535889964473,-17.641679870476015,-0.2660329946465613
315,316,BUY,109631.7,2025-05-26,22:15:00,SELL,109143.8,2025-05-26,23:00:00,0.060220168297629974,-29.381420112413313,-0.4450355143630849
316,317,BUY,109458.4,2025-05-27,00:15:00,SELL,109212.6,2025-05-27,00:45:00,0.059946218244624344,-14.734780444527965,-0.22456019821227824
317,318,BUY,109074.3,2025-05-27,06:15:00,SELL,109599.19999999998,2025-05-27,15:30:00,0.059914865469284276,31.449312884826096,0.48123160084454325
318,319,BUY,109952.4,2025-05-27,15:45:00,SELL,109608.7,2025-05-27,19:30:00,0.05959484433939509,-20.48274799944992,-0.312589811591195
319,320,BUY,109029.8,2025-05-28,08:45:00,SELL,108550.7,2025-05-28,09:30:00,0.05980664990713378,-28.653365970508144,-0.4394211490803485
320,321,BUY,108835.4,2025-05-28,12:15:00,SELL,108453.2,2025-05-28,13:45:00,0.05954978120742165,-22.759926377476383,-0.3511725045343676
321,322,BUY,107904.7,2025-05-28,23:30:00,SELL,107344.3,2025-05-29,04:45:00,0.05974911021859282,-33.483401366499066,-0.5193471646740079
322,323,BUY,107955.7,2025-05-29,07:15:00,SELL,107539.2,2025-05-29,13:45:00,0.059313003031720844,-24.703865762711732,-0.3858064002178671
323,324,BUY,106089.9,2025-05-30,03:30:00,SELL,105671.4,2025-05-30,07:00:00,0.06002046802755305,-25.11856586953095,-0.3944767598046563
324,325,BUY,105863.4,2025-05-30,11:00:00,SELL,105174.1,2025-05-30,14:30:00,0.05980947432018745,-41.22667064890451,-0.6511221064125925
